500 25
29.179617	0.278815	0.673003	0.945717	3.972535	3.389185	1.423450	0.668709	1.291796	0.917555	2.921337	3.630777	0.757297	2.171663	2.462453	0.101515	1.242508	1.140896	0.107429	2.294402	0.945936	3.850764	1.744710	1.613864	3.833693	
27.938174	0.530026	1.236542	0.268831	2.605330	0.482584	3.233384	0.115370	1.501837	1.082789	2.254171	2.044012	0.046034	3.469198	0.412714	0.337863	4.147964	1.477797	1.122900	0.475261	0.710048	0.749830	0.109840	4.124235	2.396230	
30.395603	0.414272	1.737422	0.141694	1.558749	2.080145	2.523545	1.418628	2.258749	0.753047	1.564939	3.063439	0.959316	2.555110	0.178832	2.034763	0.042335	0.891109	0.703364	1.837144	1.417212	2.716105	0.691020	1.264761	4.358156	
26.972647	1.684917	0.739687	1.775626	2.573694	1.237074	2.770351	2.017083	1.722391	0.207108	1.724826	4.762538	0.690550	2.799456	0.144908	0.271211	0.026189	0.847228	0.219904	0.674843	1.765963	1.748237	1.085263	2.480100	7.983611	
38.222753	0.041049	2.462890	1.248534	2.667521	0.537798	3.974784	0.206619	2.956121	0.504515	2.294720	1.052511	1.201458	2.446202	0.321974	0.134672	1.148893	0.483552	0.269828	5.602501	0.633743	0.493570	1.434904	1.633745	5.091066	
27.862552	1.702583	0.752339	0.178022	3.855444	0.742505	2.663082	1.280986	1.463606	0.939614	2.537810	2.290511	0.162440	0.762429	0.338870	0.416756	0.233573	1.280007	0.532903	0.856183	1.681105	3.417707	0.266427	2.205456	4.419064	
34.813908	0.479130	2.497907	0.796099	4.584514	2.788257	1.205428	0.434170	3.197630	0.116744	1.835473	3.750989	0.333146	2.196567	1.305564	1.140877	0.087673	1.435038	0.184229	1.647189	0.848762	1.068777	0.641481	0.106392	4.854386	
28.518599	1.505070	0.166308	0.262231	3.367924	2.454197	2.478041	0.388403	1.428987	0.729739	3.419557	2.757383	0.738132	1.901217	1.775287	0.439216	0.900565	1.026523	3.797233	2.030816	0.938740	2.116562	0.977944	0.117273	6.262206	
30.552520	0.046091	0.823387	0.290150	1.710466	1.100743	2.111993	0.269183	1.030721	0.764982	2.609860	0.500774	0.572621	1.309246	1.246640	0.128491	1.656934	1.488223	0.994463	3.794357	0.903620	0.850975	3.994870	1.030485	5.730843	
36.116686	0.511791	1.449923	0.575572	4.515984	2.812333	1.165748	1.860940	1.716559	4.219600	3.622572	1.888630	1.889591	1.592896	1.981749	1.176124	0.188107	1.151691	0.581205	4.073975	0.820517	1.202799	0.372156	0.311325	2.839619	
37.031449	1.508069	2.802864	0.469350	3.575190	1.558960	4.900108	0.038887	1.239705	0.212001	2.071905	3.023555	2.560565	2.280800	0.027581	0.706080	1.313465	0.725605	0.926985	0.768561	1.697311	6.683251	0.061219	0.585072	7.341774	
28.946181	0.219465	1.409977	0.114630	2.003387	0.096461	5.257440	0.319266	1.115157	0.305121	1.673935	2.674185	1.199346	2.173298	0.256848	1.450722	1.286909	0.985566	0.983705	2.353325	0.688681	0.445215	0.853124	0.112871	5.637286	
35.445603	1.451639	2.191416	0.142918	3.615144	2.207926	2.806579	0.438518	2.228606	4.430930	3.675464	3.672787	0.193498	4.418961	0.670138	0.189163	2.291660	0.624665	0.157445	2.261037	0.402337	0.086513	0.272458	1.517414	5.966419	
27.656628	1.802355	0.555728	1.282614	2.281870	0.450493	4.923130	0.693145	1.719000	2.532047	2.436416	2.752018	1.754340	3.521875	0.193670	0.216975	1.205417	0.995383	1.592792	1.749532	0.782224	0.515573	0.152477	1.336731	2.197895	
28.503036	1.477879	1.071805	0.524296	3.260782	0.457045	3.078062	0.216506	2.339135	1.693166	1.972654	2.613897	0.388610	3.056127	0.062535	0.542668	1.265806	0.784898	1.025761	2.693517	0.702907	0.549260	0.442958	0.783247	4.090411	
52.604414	3.568775	3.568775	3.568775	3.568775	3.568775	3.568775	3.568775	3.568775	3.568775	3.568775	3.568775	3.568775	3.568775	3.568775	3.568775	3.568775	1.362457	1.362457	1.362457	1.362457	1.362457	1.362457	8.034510	8.034510	
39.135883	2.184548	2.184548	2.184548	2.184548	2.184548	2.184548	2.184548	2.184548	2.184548	2.184548	2.184548	2.184548	2.184548	2.184548	2.184548	2.184548	0.820835	2.209466	2.209466	2.209466	2.209466	2.209466	2.209466	2.209466	
42.540456	0.322651	0.322651	2.571569	2.571569	2.571569	2.571569	2.571569	2.571569	2.571569	2.571569	2.571569	2.571569	2.571569	2.571569	2.571569	2.571569	2.571569	2.571569	2.571569	2.571569	2.571569	2.571569	2.571569	2.571569	
61.299461	2.266306	2.266306	2.266306	2.266306	2.266306	2.266306	2.266306	2.266306	2.266306	2.266306	2.266306	2.266306	2.266306	2.266306	2.266306	2.266306	2.266306	2.266306	5.102703	5.102703	5.102703	5.102703	5.102703	5.102703	
58.076920	1.153374	2.897272	2.897272	2.897272	2.897272	2.897272	2.897272	2.897272	2.897272	2.897272	2.897272	2.897272	2.897272	2.897272	2.897272	2.897272	2.897272	2.897272	2.897272	2.897272	2.897272	2.897272	2.897272	2.897272	
51.657832	2.552138	2.552138	2.552138	2.552138	2.552138	2.552138	2.552138	2.552138	2.552138	2.552138	2.552138	2.552138	2.552138	2.552138	2.552138	2.552138	2.552138	2.552138	2.552138	2.552138	2.552138	2.552138	2.552138	2.552138	
55.868466	2.748635	2.748635	2.748635	2.748635	2.748635	2.748635	2.748635	2.748635	2.748635	2.748635	2.748635	2.748635	2.748635	2.748635	2.748635	2.748635	2.748635	2.748635	2.748635	2.748635	2.748635	2.748635	3.809291	3.809291	
39.695911	1.931727	1.931727	1.931727	1.931727	1.931727	1.931727	1.931727	1.931727	1.931727	1.931727	1.931727	1.931727	1.931727	1.931727	1.931727	1.931727	1.931727	1.931727	1.931727	1.931727	1.931727	4.603544	4.603544	4.603544	
58.184302	3.593866	3.593866	3.593866	3.593866	3.593866	3.593866	3.593866	3.593866	3.593866	3.593866	2.375630	2.375630	2.375630	2.375630	2.375630	2.375630	2.375630	2.375630	2.375630	2.375630	2.375630	2.375630	2.375630	2.375630	
60.711498	2.999432	2.999432	2.999432	2.999432	2.999432	2.999432	2.999432	2.999432	2.999432	2.999432	2.999432	2.999432	2.999432	2.999432	2.999432	2.999432	2.999432	2.999432	2.999432	2.999432	2.999432	2.999432	2.999432	2.999432	
44.237897	2.185559	2.185559	2.185559	2.185559	2.185559	2.185559	2.185559	2.185559	2.185559	2.185559	2.185559	2.185559	2.185559	2.185559	2.185559	2.185559	2.185559	2.185559	2.185559	2.185559	2.185559	2.185559	2.185559	2.185559	
48.756530	0.996260	0.996260	2.781873	2.781873	2.781873	2.781873	2.781873	2.781873	2.781873	2.781873	2.781873	2.781873	2.781873	2.781873	2.781873	2.781873	2.781873	2.781873	2.781873	2.781873	2.781873	2.781873	2.781873	2.781873	
60.319548	2.980068	2.980068	2.980068	2.980068	2.980068	2.980068	2.980068	2.980068	2.980068	2.980068	2.980068	2.980068	2.980068	2.980068	2.980068	2.980068	2.980068	2.980068	2.980068	2.980068	2.980068	2.980068	2.980068	2.980068	
47.951936	0.231266	0.231266	2.933669	2.933669	2.933669	2.933669	2.933669	2.933669	2.933669	2.933669	2.933669	2.933669	2.933669	2.933669	2.933669	2.933669	2.933669	2.933669	2.933669	2.933669	2.933669	2.933669	2.933669	2.933669	
42.310465	2.090335	2.090335	2.090335	2.090335	2.090335	2.090335	2.090335	2.090335	2.090335	2.090335	2.090335	2.090335	2.090335	2.090335	2.090335	2.090335	2.090335	2.090335	2.090335	2.090335	2.090335	2.090335	2.090335	2.090335	
42.875696	2.118260	2.118260	2.118260	2.118260	2.118260	2.118260	2.118260	2.118260	2.118260	2.118260	2.118260	2.118260	2.118260	2.118260	2.118260	2.118260	2.118260	2.118260	2.118260	2.118260	2.118260	2.118260	2.118260	2.118260	
43.535815	2.152851	2.152851	2.152851	2.152851	2.152851	2.152851	2.152851	2.152851	2.152851	2.152851	2.152851	2.152851	2.152851	2.152851	2.152851	2.152851	2.152851	2.152851	2.152851	2.152851	2.030413	2.030413	2.030413	2.030413	
51.708058	2.554620	2.554620	2.554620	2.554620	2.554620	2.554620	2.554620	2.554620	2.554620	2.554620	2.554620	2.554620	2.554620	2.554620	2.554620	2.554620	2.554620	2.554620	2.554620	2.554620	2.554620	2.554620	2.554620	2.554620	
44.693847	2.118495	2.118495	2.118495	2.118495	2.118495	2.118495	2.118495	2.118495	2.118495	2.118495	2.118495	2.118495	2.118495	2.118495	2.118495	2.118495	2.118495	2.118495	2.118495	2.118495	7.664039	7.664039	7.664039	7.664039	
34.815797	1.720063	1.720063	1.720063	1.720063	1.720063	1.720063	1.720063	1.720063	1.720063	1.720063	1.720063	1.720063	1.720063	1.720063	1.720063	1.720063	1.720063	1.720063	1.720063	1.720063	1.720063	1.720063	1.720063	1.720063	
43.408943	2.144605	2.144605	2.144605	2.144605	2.144605	2.144605	2.144605	2.144605	2.144605	2.144605	2.144605	2.144605	2.144605	2.144605	2.144605	2.144605	2.144605	2.144605	2.144605	2.144605	2.144605	2.144605	2.144605	2.144605	
58.252284	3.207957	3.207957	3.207957	3.207957	3.207957	3.207957	3.207957	3.207957	3.207957	3.207957	3.207957	3.207957	3.207957	3.207957	3.207957	3.207957	3.207957	3.207957	3.207957	0.479005	10.186276	10.186276	10.186276	10.186276	
56.470885	2.789926	2.789926	2.789926	2.789926	2.789926	2.789926	2.789926	2.789926	2.789926	2.789926	2.789926	2.789926	2.789926	2.789926	2.789926	2.789926	2.789926	2.789926	2.789926	2.789926	2.789926	2.789926	2.789926	2.789926	
46.819029	2.313079	2.313079	2.313079	2.313079	2.313079	2.313079	2.313079	2.313079	2.313079	2.313079	2.313079	2.313079	2.313079	2.313079	2.313079	2.313079	2.313079	2.313079	2.313079	2.313079	2.313079	2.313079	2.313079	2.313079	
54.020341	2.668857	2.668857	2.668857	2.668857	2.668857	2.668857	2.668857	2.668857	2.668857	2.668857	2.668857	2.668857	2.668857	2.668857	2.668857	2.668857	2.668857	2.668857	2.668857	2.668857	2.668857	2.668857	2.668857	2.668857	
63.463619	3.135399	3.135399	3.135399	3.135399	3.135399	3.135399	3.135399	3.135399	3.135399	3.135399	3.135399	3.135399	3.135399	3.135399	3.135399	3.135399	3.135399	3.135399	3.135399	3.135399	3.135399	3.135399	3.135399	3.135399	
72.833629	3.598322	3.598322	3.598322	3.598322	3.598322	3.598322	3.598322	3.598322	3.598322	3.598322	3.598322	3.598322	3.598322	3.598322	3.598322	3.598322	3.598322	3.598322	3.598322	3.598322	3.598322	3.598322	3.598322	3.598322	
57.144972	2.500296	2.500296	2.500296	2.500296	2.500296	2.500296	2.500296	2.500296	2.500296	2.500296	2.500296	2.500296	2.500296	2.500296	2.500296	2.500296	2.500296	2.500296	3.702075	3.702075	3.702075	3.702075	3.702075	3.702075	
57.468734	2.839224	2.839224	2.839224	2.839224	2.839224	2.839224	2.839224	2.839224	2.839224	2.839224	2.839224	2.839224	2.839224	2.839224	2.839224	2.839224	2.839224	2.839224	2.839224	2.839224	2.839224	2.839224	2.839224	2.839224	
60.056348	2.967064	2.967064	2.967064	2.967064	2.967064	2.967064	2.967064	2.967064	2.967064	2.967064	2.967064	2.967064	2.967064	2.967064	2.967064	2.967064	2.967064	2.967064	2.967064	2.967064	2.967064	2.967064	2.967064	2.967064	
48.277600	2.385139	2.385139	2.385139	2.385139	2.385139	2.385139	2.385139	2.385139	2.385139	2.385139	2.385139	2.385139	2.385139	2.385139	2.385139	2.385139	2.385139	2.385139	2.385139	2.385139	2.385139	2.385139	2.385139	2.385139	
86.306172	4.263928	4.263928	4.263928	4.263928	4.263928	4.263928	4.263928	4.263928	4.263928	4.263928	4.263928	4.263928	4.263928	4.263928	4.263928	4.263928	4.263928	4.263928	4.263928	4.263928	4.263928	4.263928	4.263928	4.263928	
53.774618	2.656717	2.656717	2.656717	2.656717	2.656717	2.656717	2.656717	2.656717	2.656717	2.656717	2.656717	2.656717	2.656717	2.656717	2.656717	2.656717	2.656717	2.656717	2.656717	2.656717	2.656717	2.656717	2.656717	2.656717	
66.121297	3.266701	3.266701	3.266701	3.266701	3.266701	3.266701	3.266701	3.266701	3.266701	3.266701	3.266701	3.266701	3.266701	3.266701	3.266701	3.266701	3.266701	3.266701	3.266701	3.266701	3.266701	3.266701	3.266701	3.266701	
58.302674	2.880425	2.880425	2.880425	2.880425	2.880425	2.880425	2.880425	2.880425	2.880425	2.880425	2.880425	2.880425	2.880425	2.880425	2.880425	2.880425	2.880425	2.880425	2.880425	2.880425	2.880425	2.880425	2.880425	2.880425	
51.368038	2.537821	2.537821	2.537821	2.537821	2.537821	2.537821	2.537821	2.537821	2.537821	2.537821	2.537821	2.537821	2.537821	2.537821	2.537821	2.537821	2.537821	2.537821	2.537821	2.537821	2.537821	2.537821	2.537821	2.537821	
46.585481	2.301540	2.301540	2.301540	2.301540	2.301540	2.301540	2.301540	2.301540	2.301540	2.301540	2.301540	2.301540	2.301540	2.301540	2.301540	2.301540	2.301540	2.301540	2.301540	2.301540	2.301540	2.301540	2.301540	2.301540	
53.855584	2.660718	2.660718	2.660718	2.660718	2.660718	2.660718	2.660718	2.660718	2.660718	2.660718	2.660718	2.660718	2.660718	2.660718	2.660718	2.660718	2.660718	2.660718	2.660718	2.660718	2.660718	2.660718	2.660718	2.660718	
61.724204	3.049464	3.049464	3.049464	3.049464	3.049464	3.049464	3.049464	3.049464	3.049464	3.049464	3.049464	3.049464	3.049464	3.049464	3.049464	3.049464	3.049464	3.049464	3.049464	3.049464	3.049464	3.049464	3.049464	3.049464	
76.098903	3.759641	3.759641	3.759641	3.759641	3.759641	3.759641	3.759641	3.759641	3.759641	3.759641	3.759641	3.759641	3.759641	3.759641	3.759641	3.759641	3.759641	3.759641	3.759641	3.759641	3.759641	3.759641	3.759641	3.759641	
57.964947	2.863739	2.863739	2.863739	2.863739	2.863739	2.863739	2.863739	2.863739	2.863739	2.863739	2.863739	2.863739	2.863739	2.863739	2.863739	2.863739	2.863739	2.863739	2.863739	2.863739	2.863739	2.863739	2.863739	2.863739	
48.789179	2.410413	2.410413	2.410413	2.410413	2.410413	2.410413	2.410413	2.410413	2.410413	2.410413	2.410413	2.410413	2.410413	2.410413	2.410413	2.410413	2.410413	2.410413	2.410413	2.410413	2.410413	2.410413	2.410413	2.410413	
53.346288	2.635556	2.635556	2.635556	2.635556	2.635556	2.635556	2.635556	2.635556	2.635556	2.635556	2.635556	2.635556	2.635556	2.635556	2.635556	2.635556	2.635556	2.635556	2.635556	2.635556	2.635556	2.635556	2.635556	2.635556	
42.548805	2.102110	2.102110	2.102110	2.102110	2.102110	2.102110	2.102110	2.102110	2.102110	2.102110	2.102110	2.102110	2.102110	2.102110	2.102110	2.102110	2.102110	2.102110	2.102110	2.102110	2.102110	2.102110	2.102110	2.102110	
53.922219	2.664010	2.664010	2.664010	2.664010	2.664010	2.664010	2.664010	2.664010	2.664010	2.664010	2.664010	2.664010	2.664010	2.664010	2.664010	2.664010	2.664010	2.664010	2.664010	2.664010	2.664010	2.664010	2.664010	2.664010	
54.688117	2.701849	2.701849	2.701849	2.701849	2.701849	2.701849	2.701849	2.701849	2.701849	2.701849	2.701849	2.701849	2.701849	2.701849	2.701849	2.701849	2.701849	2.701849	2.701849	2.701849	2.701849	2.701849	2.701849	2.701849	
78.242123	3.865527	3.865527	3.865527	3.865527	3.865527	3.865527	3.865527	3.865527	3.865527	3.865527	3.865527	3.865527	3.865527	3.865527	3.865527	3.865527	3.865527	3.865527	3.865527	3.865527	3.865527	3.865527	3.865527	3.865527	
57.618126	2.846605	2.846605	2.846605	2.846605	2.846605	2.846605	2.846605	2.846605	2.846605	2.846605	2.846605	2.846605	2.846605	2.846605	2.846605	2.846605	2.846605	2.846605	2.846605	2.846605	2.846605	2.846605	2.846605	2.846605	
60.192710	0.353252	0.353252	3.665926	3.665926	3.665926	3.665926	3.665926	3.665926	3.665926	3.665926	3.665926	3.665926	3.665926	3.665926	3.665926	3.665926	3.665926	3.665926	3.665926	3.665926	3.665926	3.665926	3.665926	3.665926	
65.811636	3.173162	3.173162	3.173162	3.173162	3.173162	3.173162	3.173162	3.173162	3.173162	3.173162	3.173162	3.173162	3.173162	3.173162	3.173162	3.173162	3.173162	3.173162	3.173162	3.173162	8.016146	8.016146	8.016146	8.016146	
40.594322	2.005549	2.005549	2.005549	2.005549	2.005549	2.005549	2.005549	2.005549	2.005549	2.005549	2.005549	2.005549	2.005549	2.005549	2.005549	2.005549	2.005549	2.005549	2.005549	2.005549	2.005549	2.005549	2.005549	2.005549	
69.598130	3.438473	3.438473	3.438473	3.438473	3.438473	3.438473	3.438473	3.438473	3.438473	3.438473	3.438473	3.438473	3.438473	3.438473	3.438473	3.438473	3.438473	3.438473	3.438473	3.438473	3.438473	3.438473	3.438473	3.438473	
89.537265	4.423559	4.423559	4.423559	4.423559	4.423559	4.423559	4.423559	4.423559	4.423559	4.423559	4.423559	4.423559	4.423559	4.423559	4.423559	4.423559	4.423559	4.423559	4.423559	4.423559	4.423559	4.423559	4.423559	4.423559	
65.754939	3.248601	3.248601	3.248601	3.248601	3.248601	3.248601	3.248601	3.248601	3.248601	3.248601	3.248601	3.248601	3.248601	3.248601	3.248601	3.248601	3.248601	3.248601	3.248601	3.248601	3.248601	3.248601	3.248601	3.248601	
45.975095	2.271385	2.271385	2.271385	2.271385	2.271385	2.271385	2.271385	2.271385	2.271385	2.271385	2.271385	2.271385	2.271385	2.271385	2.271385	2.271385	2.271385	2.271385	2.271385	2.271385	2.271385	2.271385	2.271385	2.271385	
48.791931	2.410549	2.410549	2.410549	2.410549	2.410549	2.410549	2.410549	2.410549	2.410549	2.410549	2.410549	2.410549	2.410549	2.410549	2.410549	2.410549	2.410549	2.410549	2.410549	2.410549	2.410549	2.410549	2.410549	2.410549	
49.910802	2.465827	2.465827	2.465827	2.465827	2.465827	2.465827	2.465827	2.465827	2.465827	2.465827	2.465827	2.465827	2.465827	2.465827	2.465827	2.465827	2.465827	2.465827	2.465827	2.465827	2.465827	2.465827	2.465827	2.465827	
60.704300	2.999076	2.999076	2.999076	2.999076	2.999076	2.999076	2.999076	2.999076	2.999076	2.999076	2.999076	2.999076	2.999076	2.999076	2.999076	2.999076	2.999076	2.999076	2.999076	2.999076	2.999076	2.999076	2.999076	2.999076	
53.731680	2.654596	2.654596	2.654596	2.654596	2.654596	2.654596	2.654596	2.654596	2.654596	2.654596	2.654596	2.654596	2.654596	2.654596	2.654596	2.654596	2.654596	2.654596	2.654596	2.654596	2.654596	2.654596	2.654596	2.654596	
46.562891	2.300424	2.300424	2.300424	2.300424	2.300424	2.300424	2.300424	2.300424	2.300424	2.300424	2.300424	2.300424	2.300424	2.300424	2.300424	2.300424	2.300424	2.300424	2.300424	2.300424	2.300424	2.300424	2.300424	2.300424	
49.075887	2.424578	2.424578	2.424578	2.424578	2.424578	2.424578	2.424578	2.424578	2.424578	2.424578	2.424578	2.424578	2.424578	2.424578	2.424578	2.424578	2.424578	2.424578	2.424578	2.424578	2.424578	2.424578	2.424578	2.424578	
61.811491	3.053777	3.053777	3.053777	3.053777	3.053777	3.053777	3.053777	3.053777	3.053777	3.053777	3.053777	3.053777	3.053777	3.053777	3.053777	3.053777	3.053777	3.053777	3.053777	3.053777	3.053777	3.053777	3.053777	3.053777	
65.589200	0.245266	3.289289	3.289289	3.289289	3.289289	3.289289	3.289289	3.289289	3.289289	3.289289	3.289289	3.289289	3.289289	3.289289	3.289289	3.289289	3.289289	3.289289	3.289289	3.289289	3.289289	3.289289	3.289289	3.289289	
53.410095	2.638708	2.638708	2.638708	2.638708	2.638708	2.638708	2.638708	2.638708	2.638708	2.638708	2.638708	2.638708	2.638708	2.638708	2.638708	2.638708	2.638708	2.638708	2.638708	2.638708	2.638708	2.638708	2.638708	2.638708	
49.679439	2.454396	2.454396	2.454396	2.454396	2.454396	2.454396	2.454396	2.454396	2.454396	2.454396	2.454396	2.454396	2.454396	2.454396	2.454396	2.454396	2.454396	2.454396	2.454396	2.454396	2.454396	2.454396	2.454396	2.454396	
50.856549	2.512551	2.512551	2.512551	2.512551	2.512551	2.512551	2.512551	2.512551	2.512551	2.512551	2.512551	2.512551	2.512551	2.512551	2.512551	2.512551	2.512551	2.512551	2.512551	2.512551	2.512551	2.512551	2.512551	2.512551	
49.455901	2.443353	2.443353	2.443353	2.443353	2.443353	2.443353	2.443353	2.443353	2.443353	2.443353	2.443353	2.443353	2.443353	2.443353	2.443353	2.443353	2.443353	2.443353	2.443353	2.443353	2.443353	2.443353	2.443353	2.443353	
55.827855	2.758157	2.758157	2.758157	2.758157	2.758157	2.758157	2.758157	2.758157	2.758157	2.758157	2.758157	2.758157	2.758157	2.758157	2.758157	2.758157	2.758157	2.758157	2.758157	2.758157	2.758157	2.758157	2.758157	2.758157	
51.823536	2.560325	2.560325	2.560325	2.560325	2.560325	2.560325	2.560325	2.560325	2.560325	2.560325	2.560325	2.560325	2.560325	2.560325	2.560325	2.560325	2.560325	2.560325	2.560325	2.560325	2.560325	2.560325	2.560325	2.560325	
46.022132	2.230621	2.230621	2.230621	2.230621	2.230621	2.230621	2.230621	2.230621	2.230621	2.230621	2.230621	2.230621	2.230621	2.230621	2.230621	2.230621	2.230621	2.230621	2.230621	2.230621	4.897695	4.897695	4.897695	4.897695	
57.381582	2.834918	2.834918	2.834918	2.834918	2.834918	2.834918	2.834918	2.834918	2.834918	2.834918	2.834918	2.834918	2.834918	2.834918	2.834918	2.834918	2.834918	2.834918	2.834918	2.834918	2.834918	2.834918	2.834918	2.834918	
58.225102	2.797375	2.797375	2.797375	2.797375	2.797375	2.797375	2.797375	2.797375	2.797375	2.797375	2.797375	2.797375	2.797375	2.797375	2.797375	2.797375	2.797375	2.797375	2.797375	2.797375	7.700856	7.700856	7.700856	7.700856	
51.259625	2.532465	2.532465	2.532465	2.532465	2.532465	2.532465	2.532465	2.532465	2.532465	2.532465	2.532465	2.532465	2.532465	2.532465	2.532465	2.532465	2.532465	2.532465	2.532465	2.532465	2.532465	2.532465	2.532465	2.532465	
45.127998	2.229534	2.229534	2.229534	2.229534	2.229534	2.229534	2.229534	2.229534	2.229534	2.229534	2.229534	2.229534	2.229534	2.229534	2.229534	2.229534	2.229534	2.229534	2.229534	2.229534	2.229534	2.229534	2.229534	2.229534	
54.588422	2.696923	2.696923	2.696923	2.696923	2.696923	2.696923	2.696923	2.696923	2.696923	2.696923	2.696923	2.696923	2.696923	2.696923	2.696923	2.696923	2.696923	2.696923	2.696923	2.696923	2.696923	2.696923	2.696923	2.696923	
58.823473	2.835802	2.835802	2.835802	2.835802	2.835802	2.835802	2.835802	2.835802	2.835802	2.835802	2.835802	2.835802	2.835802	2.835802	2.835802	2.835802	2.835802	2.835802	2.835802	2.835802	7.190537	7.190537	7.190537	7.190537	
63.357674	3.130165	3.130165	3.130165	3.130165	3.130165	3.130165	3.130165	3.130165	3.130165	3.130165	3.130165	3.130165	3.130165	3.130165	3.130165	3.130165	3.130165	3.130165	3.130165	3.130165	3.130165	3.130165	3.130165	3.130165	
55.829352	2.758231	2.758231	2.758231	2.758231	2.758231	2.758231	2.758231	2.758231	2.758231	2.758231	2.758231	2.758231	2.758231	2.758231	2.758231	2.758231	2.758231	2.758231	2.758231	2.758231	2.758231	2.758231	2.758231	2.758231	
66.766898	3.298597	3.298597	3.298597	3.298597	3.298597	3.298597	3.298597	3.298597	3.298597	3.298597	3.298597	3.298597	3.298597	3.298597	3.298597	3.298597	3.298597	3.298597	3.298597	3.298597	3.298597	3.298597	3.298597	3.298597	
39.545057	1.953711	1.953711	1.953711	1.953711	1.953711	1.953711	1.953711	1.953711	1.953711	1.953711	1.953711	1.953711	1.953711	1.953711	1.953711	1.953711	1.953711	1.953711	1.953711	1.953711	1.953711	1.953711	1.953711	1.953711	
32.180236	0.091395	2.089470	2.089470	2.089470	2.089470	2.089470	2.089470	2.089470	2.089470	2.089470	2.089470	2.089470	2.089470	2.089470	1.173366	1.173366	1.173366	1.173366	1.173366	1.173366	1.173366	1.173366	1.173366	1.173366	
61.528556	3.039798	3.039798	3.039798	3.039798	3.039798	3.039798	3.039798	3.039798	3.039798	3.039798	3.039798	3.039798	3.039798	3.039798	3.039798	3.039798	3.039798	3.039798	3.039798	3.039798	3.039798	3.039798	3.039798	3.039798	
86.007753	4.249185	4.249185	4.249185	4.249185	4.249185	4.249185	4.249185	4.249185	4.249185	4.249185	4.249185	4.249185	4.249185	4.249185	4.249185	4.249185	4.249185	4.249185	4.249185	4.249185	4.249185	4.249185	4.249185	4.249185	
47.596799	2.351504	2.351504	2.351504	2.351504	2.351504	2.351504	2.351504	2.351504	2.351504	2.351504	2.351504	2.351504	2.351504	2.351504	2.351504	2.351504	2.351504	2.351504	2.351504	2.351504	2.351504	2.351504	2.351504	2.351504	
47.205747	3.544269	3.544269	3.544269	3.544269	3.544269	3.544269	3.544269	1.891159	1.891159	1.891159	1.891159	1.891159	1.891159	1.891159	1.891159	1.891159	1.891159	1.891159	1.891159	1.891159	1.891159	1.891159	1.891159	1.891159	
51.204166	2.529725	2.529725	2.529725	2.529725	2.529725	2.529725	2.529725	2.529725	2.529725	2.529725	2.529725	2.529725	2.529725	2.529725	2.529725	2.529725	2.529725	2.529725	2.529725	2.529725	2.529725	2.529725	2.529725	2.529725	
